housing,loan,contact,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
0,0,0,147,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,378,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,60,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,366,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,71,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,862,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,71,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,172,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,291,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,91,999,0,1,1.4,93.918,4.96,5228,0
0,2,1,1130,999,0,1,1.4,93.918,4.96,5228,1
2,0,0,577,999,0,1,1.4,93.918,4.96,5228,1
2,0,0,509,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,256,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,510,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,1342,999,0,1,1.4,93.918,4.96,5228,1
0,0,0,363,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,522,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,168,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,306,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,354,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,106,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,262,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,87,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,930,999,0,1,1.4,93.918,4.96,5228,0
2,2,1,342,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,564,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,157,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,181,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,418,999,0,1,1.4,93.918,4.96,5228,0
2,2,0,199,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,251,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,1002,999,0,1,1.4,93.918,4.96,5228,1
0,2,0,833,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,452,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,274,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,241,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,564,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,132,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,250,999,0,1,1.4,93.918,4.96,5228,0
1,1,0,47,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,313,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,138,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,338,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,227,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,985,999,0,1,1.4,93.918,4.96,5228,1
2,0,0,236,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,67,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,162,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,121,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,929,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,91,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,59,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,126,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,769,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,1360,999,0,1,1.4,93.918,4.96,5228,1
2,2,0,90,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,91,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,1134,999,0,1,1.4,93.918,4.96,5228,1
0,0,0,173,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,86,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,130,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,83,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,75,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,208,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,276,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,106,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,251,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,482,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,21,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,240,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,908,999,0,1,1.4,93.918,4.96,5228,1
2,0,0,88,999,0,1,1.4,93.918,4.96,5228,0
2,2,0,150,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,31,999,0,1,1.4,93.918,4.96,5228,0
2,2,0,185,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,167,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,105,999,0,1,1.4,93.918,4.96,5228,0
0,0,1,86,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,34,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,105,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,322,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,898,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,549,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,193,999,0,1,1.4,93.918,4.96,5228,0
0,0,1,177,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,357,999,0,1,1.4,93.918,4.96,5228,0
2,2,0,419,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,78,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,595,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,24,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,147,999,0,1,1.4,93.918,4.96,5228,0
0,2,1,100,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,145,999,0,1,1.4,93.918,4.96,5228,0
0,0,1,184,999,0,1,1.4,93.918,4.96,5228,0
0,2,0,111,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,189,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,314,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,322,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,54,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,445,999,0,1,1.4,93.918,4.96,5228,0
2,0,0,98,999,0,1,1.4,93.918,4.96,5228,0
0,0,0,97,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,722,999,0,1,1.4,93.918,4.96,5228,0
2,0,1,68,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,166,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,78,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,126,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,44,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,70,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,80,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,159,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,72,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,125,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,712,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,85,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,156,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,181,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,383,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,93,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,40,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,152,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,87,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,46,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,17,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,68,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,261,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,204,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,102,999,0,1,1.4,93.918,4.961,5228,0
1,1,0,637,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,95,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,238,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,420,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,121,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,75,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,312,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,29,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,41,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1352,999,0,1,1.4,93.918,4.961,5228,1
2,2,0,82,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,438,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,153,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,139,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,376,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,135,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,77,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,211,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,314,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,278,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,263,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,344,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,1077,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,152,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,72,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,137,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,214,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,70,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,178,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,123,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,90,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,80,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,307,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,259,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,132,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,161,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,714,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,66,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,259,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,185,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,422,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,255,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,518,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,168,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,255,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,139,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,527,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,560,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,663,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,690,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,132,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,81,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,702,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,168,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,407,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,254,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,176,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,89,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,305,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,107,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,121,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,268,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,196,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,150,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,367,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,152,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,490,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,125,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,807,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,1545,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,40,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,65,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,47,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,118,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,274,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,108,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1017,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,520,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,56,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,89,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,199,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,114,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,843,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,273,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,189,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,74,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,485,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,271,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,115,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,152,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,71,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,599,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,247,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,204,999,0,1,1.4,93.918,4.961,5228,0
0,2,1,215,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,88,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,423,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,285,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,22,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,200,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,246,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,352,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,68,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,292,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,188,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,506,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,136,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,89,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,117,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,188,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,89,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,455,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,65,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,27,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,272,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,120,999,0,1,1.4,93.918,4.961,5228,0
0,2,1,605,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,630,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,151,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,62,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,90,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,164,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,599,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,106,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,654,999,0,1,1.4,93.918,4.961,5228,1
0,2,0,127,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,1288,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,59,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,124,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,29,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,156,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,73,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,333,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,267,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,403,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,129,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,52,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,270,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,283,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,81,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,849,999,0,1,1.4,93.918,4.961,5228,1
2,0,1,261,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,614,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,114,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,70,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1833,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,77,999,0,1,1.4,93.918,4.961,5228,0
1,1,0,87,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,369,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,62,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,86,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,431,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,1220,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,67,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,214,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,639,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,722,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,1281,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,246,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,654,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,112,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,204,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,364,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,85,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,211,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1029,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,135,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,115,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,443,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,153,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,133,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,578,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,209,999,0,1,1.4,93.918,4.961,5228,0
1,1,0,24,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,1508,999,0,1,1.4,93.918,4.961,5228,1
0,0,0,101,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,632,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,212,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,140,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,662,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,263,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,97,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,867,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,50,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,96,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,124,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,563,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,385,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,196,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,966,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,264,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,124,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,165,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,210,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,275,999,0,1,1.4,93.918,4.961,5228,0
1,1,0,502,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,405,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,289,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,182,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,92,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,128,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,160,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,139,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,183,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,181,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,134,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,487,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,82,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,681,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,283,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,417,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,60,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,77,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,72,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,282,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,226,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,137,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,261,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,661,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,206,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,105,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,445,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,90,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,370,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,242,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,1408,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,514,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,126,999,0,1,1.4,93.918,4.961,5228,0
1,1,0,176,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,135,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,163,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,483,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,608,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,100,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,145,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,160,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,160,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,261,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,307,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,236,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,403,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,241,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,387,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,211,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,598,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,1206,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,248,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,139,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,181,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,237,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,477,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,312,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,727,999,0,1,1.4,93.918,4.961,5228,0
2,0,1,249,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,186,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,459,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,240,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,107,999,0,1,1.4,93.918,4.961,5228,0
0,2,1,287,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,124,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,176,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,270,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,470,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,139,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,560,999,0,1,1.4,93.918,4.961,5228,1
0,2,0,96,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,100,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,137,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,55,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,1237,999,0,1,1.4,93.918,4.961,5228,1
1,1,0,81,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,246,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,44,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,493,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,345,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,216,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,187,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,580,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,191,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,184,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,443,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,213,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,400,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,289,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,717,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,156,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,149,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,89,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,503,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,62,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,282,999,0,1,1.4,93.918,4.961,5228,0
0,0,1,97,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,39,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,102,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,88,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,199,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,233,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,126,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,44,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,78,999,0,1,1.4,93.918,4.961,5228,0
2,2,0,246,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,203,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,209,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,112,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,728,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,249,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,282,999,0,1,1.4,93.918,4.961,5228,0
0,2,0,210,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1287,999,0,1,1.4,93.918,4.961,5228,0
0,0,0,32,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,437,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,36,999,0,1,1.4,93.918,4.961,5228,0
2,2,1,1148,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,864,999,0,1,1.4,93.918,4.961,5228,1
2,0,0,464,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,188,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,314,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,1037,999,0,1,1.4,93.918,4.961,5228,1
2,0,1,351,999,0,1,1.4,93.918,4.961,5228,0
2,0,0,279,999,0,1,1.4,93.918,4.961,5228,0
