housing,loan,contact,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
2,0,0,41.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,1,83.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,144.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,293.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,1,161.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,1,173.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,156.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,280.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.963,5228,1
2,0,1,122.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,416.0,999.0,0.0,1,1.4,93.918,4.963,5228,1
0,0,1,36.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
1,1,0,623.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,53.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,279.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,532.0,999.0,0.0,1,1.4,93.918,4.963,5228,1
2,0,0,107.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,85.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,1,97.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,2,0,171.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,505.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,495.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,111.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,2,0,644.5,999.0,0.0,1,1.4,93.918,4.963,5228,1
2,2,0,84.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,2,0,547.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,1,103.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,236.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,1,71.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,1,192.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
2,0,0,476.0,999.0,0.0,1,1.4,93.918,4.963,5228,0
0,0,0,50.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,54.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,42.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,57.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,1,70.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,265.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,117.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,430.0,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,202.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,537.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,219.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,48.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,143.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,241.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,63.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,357.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,21.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,13.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,32.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,73.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,148.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,46.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,53.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,119.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,92.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,226.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,200.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,42.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,187.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,208.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,125.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,162.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,281.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,139.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,481.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,101.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,205.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,65.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,311.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,186.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,66.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,137.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,91.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,544.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,129.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,211.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,78.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,67.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,71.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,326.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,70.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,58.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,130.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,76.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,97.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,459.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,196.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,71.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,212.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,458.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,105.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,77.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,164.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,380.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,194.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,0,0,467.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,55.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,338.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,168.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,157.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,528.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,464.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,1,152.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,211.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,313.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,279.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,335.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,209.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,63.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,134.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,71.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,561.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,197.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,329.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,70.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,53.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,43.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,142.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,523.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,1,193.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,604.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,144.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,302.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,205.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,137.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,142.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,58.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,100.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,239.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,77.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,169.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,71.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,38.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,191.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,171.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,149.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,1,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,186.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,223.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,1,154.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,60.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,151.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,188.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,185.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,224.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,171.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,203.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,84.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,134.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,164.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,128.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,15.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,386.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,401.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,137.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,200.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,225.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,379.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,92.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,92.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,188.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,168.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,0,1,305.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,497.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,205.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,179.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,212.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,36.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,39.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,576.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,94.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,240.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,147.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,604.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,193.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,211.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,120.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,169.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,131.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,343.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,175.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,308.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,408.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,119.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,418.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,99.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,16.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,78.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,225.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,604.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,250.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,208.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,72.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,23.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,498.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,78.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,204.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,90.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,539.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,273.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,107.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,48.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,91.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,229.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,304.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,129.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,537.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,2,0,58.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,122.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,0,0,248.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,0,0,149.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,147.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,85.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,0,0,72.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,185.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,28.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,148.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,172.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,150.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,51.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,90.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,52.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,575.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,256.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,484.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,230.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,112.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,81.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,56.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,245.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,332.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,151.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,132.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,218.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,147.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,43.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,267.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,362.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,89.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,196.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,346.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,79.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,134.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,217.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,119.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,347.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,559.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,141.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,135.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,27.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,126.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,101.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,62.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,464.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,631.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,203.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,306.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,318.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,273.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,328.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,448.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,258.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,213.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,161.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,82.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,180.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
1,1,0,367.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,144.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,303.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,553.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,90.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,137.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,268.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,136.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,180.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,367.0,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,2,0,513.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,347.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,153.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,73.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,626.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,123.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,77.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,263.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,91.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,577.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,417.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,393.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,633.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,568.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,237.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,180.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,257.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,144.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,212.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,447.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,92.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,552.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,241.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,458.0,999.0,0.0,1,1.4,93.918,4.962,5228,1
2,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,42.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,130.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,197.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,52.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,441.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,31.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,219.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,179.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,72.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,64.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,210.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,133.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,203.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,154.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,150.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,13.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,2,0,114.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,186.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,57.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,1,159.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,123.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,102.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,2,0,65.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,1,78.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,303.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,43.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,0,0,44.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,212.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,111.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
2,0,0,161.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
0,2,0,644.5,999.0,0.0,1,1.4,93.918,4.962,5228,1
0,0,0,591.0,999.0,0.0,1,1.4,93.918,4.962,5228,0
